Lat,Long,Species,Lifestage,Sex,Site,Year, Ag  , As  , Ba   , Be  , Bi  , Cd  , Co   , Cu  , Fe   , Ga  , Hg , Li  , Mn   , Mo  , Ni  , Pb  , Rb  , Sb  , Se  , Sn  , Sr  , Tl  , U  , V   , Zn  
57.4906736,-111.6166843,Amphibian,Tadpole,Unknown,A58,2011,,1.152,,,,0.07,2.09,,,4.338,0.119,,414.5,,4.17,1.7,15.48,,0.482,,,,,,117.6
57.4906736,-111.6166843,Amphibian,Adult,Unknown,A58,2011,,0.154,,,,0.268,0.45,,,0.432,0.123,,77.4,,1.87,0,15.18,,0.581,,,,,,121.6
57.13339069,-111.6000331,Amphibian,Tadpole,Unknown,A48,2011,,0.715,,,,0.065,0.63,,,1.122,0.039,,167.1,,2.79,0.54,5.78,,0.426,,,,,,60.9
56.6335458,-111.1001855,Amphibian,Adult,Unknown,A37,2011,,0.222,,,,0.176,0.58,,,0.616,0.132,,51.7,,2.49,0,7.33,,0.777,,,,,,160
57.4906736,-111.6166843,Amphibian,Tadpole,Unknown,A58,2011,,0.658,,,,0.062,1.63,,,2.779,0.116,,258,,3.3,0.78,22.94,,0.468,,,,,,102.1
57.4906736,-111.6166843,Amphibian,RM,Unknown,A58,2011,,0.252,,,,0,0.52,,,0.948,0.095,,6.9,,2.48,0,9.39,,0.846,,,,,,174.9
57.4906736,-111.6166843,Amphibian,Adult,Unknown,A58,2011,,0.203,,,,0.226,0.31,,,0.472,0.13,,43.8,,1.78,0,8.61,,0.89,,,,,,123.3
57.13339069,-111.6000331,Amphibian,Adult,Unknown,A48,2011,,0,,,,0.192,0,,,0.274,0.066,,17.1,,1.38,0,5.47,,0,,,,,,108.6
57.13339069,-111.6000331,Amphibian,RM,Unknown,A48,2011,,0.208,,,,0,0.6,,,0.786,0.023,,9.1,,1.57,0,10.84,,0.503,,,,,,76.5
56.516886,-111.3167665,Amphibian,RM,Unknown,A31,2011,,0.334,,,,0.015,0.48,,,1.307,0.042,,16.6,,1.4,0,5.36,,0.566,,,,,,145.5
58.55017326,-111.1334448,Amphibian,Tadpole,Unknown,A64,2011,,6.183,,,,2.559,2.49,,,4.307,0.044,,1691.2,,7.3,2.36,7.19,,1.149,,,,,,89.9
58.55017326,-111.1334448,Amphibian,Adult,Unknown,A64,2011,,0.179,,,,0.328,0.25,,,0.779,0.17,,74.9,,2.8,0,23.39,,0.916,,,,,,165
58.55019333,-110.5831375,Amphibian,Adult,Unknown,A65,2011,,0.228,,,,0.191,0.22,,,0.856,0.118,,68.1,,2.51,0,15.45,,1.274,,,,,,132.7
58.71677162,-111.1835315,Amphibian,Tadpole,Unknown,A68,2011,,0.791,,,,0.163,2.52,,,2.385,0.102,,406.9,,2.22,0.27,13.41,,0.65,,,,,,102.3
58.71677162,-111.1835315,Amphibian,Adult,Unknown,A68,2011,,0,,,,1.322,0.41,,,0.671,0.141,,41.9,,2.73,0,7.74,,1.042,,,,,,186
58.71677162,-111.1835315,Amphibian,RM,Unknown,A68,2011,,0,,,,0.689,0.29,,,2.055,0.101,,30.3,,2.15,0,7.98,,1.065,,,,,,189.2
55.72881739,-110.9082927,River Otter,Unknown,Female,A20,2012,0.035,0.609,0,0,0.009,0.272,0.049,16.8,922,0.004,0.909,0.02,11.9,1.97,0.046,0.019,16.4,0,2.25,0,0.05,0,0,0.104,63.1
59.43340655,-112.3500783,Amphibian,RM,Unknown,A73,2012,0,0,50,0,0,0,,9.8,252,1.7,0.054,,17,0.52,1.9,0,12,0,0.46,0,14,0,0,0.56,100
59.43340655,-112.3500783,Amphibian,Adult,Unknown,A73,2012,0,0,15,0,0,0.28,,12,280,0.51,0.103,0.07,61,0.74,2.5,0,8.3,0,0.45,0,15,0,0,0.22,137
57.68346579,-111.9001576,Amphibian,Adult,Unknown,A61,2012,0,0,20,0,0,0.13,,14,168,0.7,0.134,0.099,36,0.16,1.3,0,15,0,0.65,0,13,0,0,0,113
57.68346579,-111.9001576,Amphibian,RM,Unknown,A61,2012,0,,37,0,0,0.24,,8.1,224,1.3,0.128,,161,0.27,2.2,0,16,0,0.56,0,11,0,0,0.11,113
57.13355326,-110.8502626,Amphibian,RM,Unknown,A49,2012,0,0,24,0,0,0.22,,12,252,0.81,0.182,,639,0.43,3,0,34,0,0.41,0,26,0,0,0.23,133
57.13355326,-110.8502626,Amphibian,Tadpole,Unknown,A49,2012,0,0.54,50,0,0,0.14,,9.4,2654,2,0.264,0.077,76,1.6,4.7,0.79,23,0,0.45,0,14,0,0,4.2,74
61.25007569,-113.5001724,Amphibian,Adult,Unknown,A79,2012,0,0.69,19,0,0,0.79,,6.2,613,0.69,0.074,0.04,15,0.46,1.9,0.23,13,0,0.97,0,23,0,0,0.74,134
61.25007569,-113.5001724,Amphibian,RM,Unknown,A79,2012,0,1.6,61,0,0,0.22,,7.6,798,2.1,0.113,,26,0.52,3,0.22,4.7,0,1.3,0,23,0,0,0.9,134
58.55017326,-111.1334448,Amphibian,RM,Unknown,A64,2012,0,0.51,36,0,0,0.65,,8.1,1012,1.4,0.094,0.067,82,0.54,2.9,0.34,16,0,0.86,0,43,0,0,1.4,131
58.55017326,-111.1334448,Amphibian,Adult,Unknown,A64,2012,0,0.68,21,0,0,0.86,,10,1449,0.93,0.108,0.074,61,0.49,3.7,0.56,17,0,0.98,0,58,0,0.14,2.3,147
57.13357133,-111.9833406,Amphibian,RM,Unknown,A50,2012,0,0,25,0,0,0,,6.4,272,0.86,0.057,,86,0.3,3.3,0,14,0,0.41,0.39,58,0,0,0.12,88
57.13357133,-111.9833406,Amphibian,Adult,Unknown,A50,2012,0,0,9.4,0,0,0,,5.4,176,0.32,0.067,0.031,60,0.16,1.2,0,7.5,0,0.47,0,27,0,0,0.07,92
60.10016631,-112.2500064,Amphibian,RM,Unknown,A77,2012,0,0.24,19,0,0,0,,3.2,395,0.69,0.045,0.012,12,0.32,2.9,0.11,3.1,0,0.47,0,24,0,0,0.43,70
60.10016631,-112.2500064,Amphibian,Adult,Unknown,A77,2012,0,0,9.8,0,0,1.3,,6.8,246,0.35,0.068,0.035,25,0.21,1.9,0,2.5,0,0.47,0,31,0,0,0.29,124
60.88361104,-114.1833333,Amphibian,Adult,Unknown,A78,2012,0,0.31,15,0,0,0.7,,8.2,464,0.56,0.106,0.07,43,0.6,2,0.17,3.6,0,2.1,0,20,0,0,0.6,124
60.88361104,-114.1833333,Amphibian,RM,Unknown,A78,2012,,2.2,108,0,0,0.2,,20,792,3.8,0.034,,40,21,2.7,0.22,1.2,0,2,0,18,0,0,1,142
58.71677162,-111.1835315,Amphibian,Adult,Unknown,A68,2012,0,0,18,0,0,0.81,,8.4,427,0.63,0.132,0.099,43,0.33,1.5,0,11,0,0.95,0.13,35,0,0,0.08,160
58.71677162,-111.1835315,Amphibian,Tadpole,Unknown,A68,2012,0,0.91,72,0,0,0.06,,2.7,31938,2.5,0.068,,259,0.22,2.4,0.1,22,0,0.54,0,30,0,0,0.36,53
58.71677162,-111.1835315,Amphibian,RM,Unknown,A68,2012,0,0.1,32,0,0,0.18,,4,774,0.97,0.086,0.054,43,0.76,2.9,0,14,0,0.49,0,36,0,0,0.11,114
58.73337936,-111.1167398,Amphibian,Adult,Unknown,A69,2012,0,0.54,29,0,0,1.1,,6.3,688,0.98,0.14,0.087,50,0.46,2.1,1.2,4.4,0,2.7,0,38,0,0.16,0.72,166
58.73337936,-111.1167398,Amphibian,RM,Unknown,A69,2012,0,0.11,63,0,0,0,,7,327,2,0.099,0.06,37,0.46,1.9,0,4.9,0,1.1,0,36,0,0,0.2,157
58.73337936,-111.1167398,Amphibian,Tadpole,Unknown,A69,2012,0,2.4,133,0,0,0.33,,11,7801,4.6,0.107,0.041,177,0.92,5.2,1.5,5.5,0,0.89,0.15,43,0,0.57,4.5,73
56.6335458,-111.1001855,Amphibian,Tadpole,Unknown,A37,2012,0,,,,,,,,,,0.029,,,,,,,,,,,,,,
56.6335458,-111.1001855,Amphibian,Adult,Unknown,A37,2012,0,0.11,17,0,0,0,,13,490,0.55,0.183,0.161,42,0.21,2,0,8.2,0,0.98,0,28,0,0,0.28,169
56.6335458,-111.1001855,Amphibian,Tadpole,Unknown,A37,2012,0,,,,,,,,,,0.198,,,,,,,,,,,,,,
56.6335458,-111.1001855,Amphibian,Adult,Unknown,A37,2012,0,0.1,18,0,0,0.23,,12,693,0.58,0.127,0.085,57,0.31,1.8,0,8.4,0,0.88,0,27,0,0,0.23,196
56.6500411,-110.0835738,Amphibian,Tadpole,Unknown,A38,2012,0,4.7,200,0,0.14,0.3,,6.4,29103,6.6,0.189,,6712,1.1,2.6,1.3,24,0,0.71,0,31,0,0.11,11,136
56.6500411,-110.0835738,Amphibian,RM,Unknown,A38,2012,,0.11,52,0,0.16,0.14,,11,327,1.6,0.125,,102,0.41,1.1,0,27,0,0.71,0,26,0,0,0.12,131
56.6500411,-110.0835738,Amphibian,Adult,Unknown,A38,2012,0,0,33,0,0,0.18,,12,333,1,0.137,0.096,117,0.3,0.93,0,22,0,0.74,0,36,0,0,0.1,141
56.55023996,-111.9335262,Amphibian,Tadpole,Unknown,A33,2012,,,,,,,,,,,0.058,,,,,,,,,,,,,,
56.55023996,-111.9335262,Amphibian,Adult,Unknown,A33,2012,0,0,24,0,0,0,,5.5,325,0.75,0.119,0.075,160,0.37,2.3,0,29,0,0.42,0,19,0,0,0.07,158
56.36669493,-111.266841,Amphibian,Adult,Unknown,A26,2012,0,0,22,0,0,0.15,,9.3,394,0.66,0.316,,136,0.25,1.8,0,21,0,0.56,0,16,0,0,0.07,178
60.03334938,-113.1168339,Amphibian,Adult,Unknown,A76,2012,0,0.13,4.3,0,0,0.19,,5.2,337,0.16,0.192,0.178,19,0.32,2.1,0,14,0,0.39,0,32,0,0,0.28,94
60.03334938,-113.1168339,Amphibian,RM,Unknown,A76,2012,0,0,4.3,0,0,0,,1.3,261,0.14,0.036,0.005,7.1,0.29,0,0,13,0,0,0,41,0,0,0.11,103
57.13339069,-111.6000331,Amphibian,Tadpole,Unknown,A48,2012,0,1.1,46,0,0,0,,7.2,7233,1.8,,,490,0.36,2.8,1,2.7,0,0.84,0,32,0,0,5,173
57.13339069,-111.6000331,Amphibian,Tadpole,Unknown,A48,2012,0,3.3,127,0.14,0,0.36,,6.7,13662,4.7,0.072,,581,0.65,5.3,2.4,5.7,0,0.83,0,52,0,0.16,9.5,82
57.13339069,-111.6000331,Amphibian,Adult,Unknown,A48,2012,0,0.25,9.4,0,0,0,,5.8,1365,0.39,0.07,,30,0.83,2.9,0.15,4.7,0,0.72,0,27,0,0,1.1,123
57.13339069,-111.6000331,Amphibian,Adult,Unknown,A48,2012,0,0.15,9.5,0,0,0.34,,9,380,0.32,0.061,0.036,56,0.27,1,0,5,0,0.97,0,19,0,0,0.32,99
57.13339069,-111.6000331,Amphibian,RM,Unknown,A48,2012,0,0.35,46,0,0,0.36,,8.5,942,1.5,0.042,,61,0.5,2,0,4.7,0,0.73,0,42,0,0,0.91,106
56.516886,-111.3167665,Amphibian,Tadpole,Unknown,A31,2012,,,,,,,,,,,0.043,,,,,,,,,,,,,,
56.516886,-111.3167665,Amphibian,Tadpole,Unknown,A31,2012,,,,,,,,,,,0.061,,,,,,,,,,,,,,
56.51690111,-110.6832586,Amphibian,Adult,Unknown,A32,2012,0,0.27,23,0,0,0.36,,20,658,0.77,0.184,0.138,219,0.3,1.9,0.43,7.5,0,1.6,0,44,0,0,0.65,189
56.51690111,-110.6832586,Amphibian,Tadpole,Unknown,A32,2012,0,13,188,0.15,0,0.39,,7.5,34141,6.8,0.07,,2060,1.2,5.4,2.6,5.1,0,0.71,0.31,50,0,0.26,10,101
56.516886,-111.3167665,Amphibian,RM,Unknown,A31,2012,0,0.41,40,0,0,0,,9.5,486,1.2,0.049,,44,0.74,2.4,0.12,3.5,0,0.66,0,51,0,0,0.3,127
56.516886,-111.3167665,Amphibian,Adult,Unknown,A31,2012,0,0.12,7.7,0,0,0.19,,6.6,239,0.26,0.064,0.042,41,0.28,0.9,0.63,11,0,0.82,0,22,0,0,0.19,126
56.98346596,-111.5502025,Amphibian,Tadpole,Unknown,A44,2012,0,13,360,0.15,0,0.46,,4.2,42866,12,0.045,,7402,0.56,5.8,2,6,0,0.68,0.25,92,0,0.17,14,216
56.98346596,-111.5502025,Amphibian,Tadpole,Unknown,A44,2012,0,1.4,136,0,0,0,,2.6,8228,4.6,0.06,,2200,0.8,4.1,0.64,8.8,0,0.6,0,50,0,0,5,69
56.98346596,-111.5502025,Amphibian,Adult,Unknown,A44,2012,0,0.19,13,0,0,0.28,,8.3,618,0.43,0.098,,80,0.37,1.9,0,6.4,0,0.62,0,20,0,0,0.62,166
56.98346596,-111.5502025,Amphibian,Adult,Unknown,A44,2012,,0,5.6,0,0,0.28,,3.3,167,0.18,0.058,,12,0.21,1.3,0,7,0,0.46,0,15,0,0,0.11,98
56.98346596,-111.5502025,Amphibian,RM,Unknown,A44,2012,0,0.23,34,0,0,0.12,,6.1,573,1.1,0.059,,115,0.51,2.4,0,6.6,0,0.53,0.13,28,0,0,0.53,111
56.51690111,-110.6832586,Amphibian,Tadpole,Unknown,A32,2012,,,,,,,,,,,0.047,,,,,,,,,,,,,,
56.51690111,-110.6832586,Amphibian,Adult,Unknown,A32,2012,0,0.21,19,0,0,0.23,,13,528,0.6,0.104,,304,0.28,1.8,0,9.8,0,0.57,0,56,0,0,0.28,189
57.4906736,-111.6166843,Amphibian,Adult,Unknown,A58,2012,0,0.28,10,0,0,0.14,,6,1010,0.39,0.098,0.064,50,0.47,1.9,0,10,0,0.7,0,42,0,0,0.76,109
57.4906736,-111.6166843,Amphibian,RM,Unknown,A58,2012,0,0.2,30,0,0,0,,13,355,1,0.101,,35,0.3,1.7,0,11,0,0.71,0,32,0,0,0.14,159
57.4906736,-111.6166843,Amphibian,Tadpole,Unknown,A58,2012,0,1.7,152,0,0,0.13,,6.8,19977,5.3,0.108,,763,0.81,4.3,1.8,9,0,0.5,0,58,0,0.2,7.8,122
57.4906736,-111.6166843,Amphibian,Adult,Unknown,A58,2012,0,0.42,18,0,0,0.16,,11,1894,0.69,0.136,,131,0.63,2.5,0.3,12,0,0.91,0.13,61,0,0,1.2,142
57.4906736,-111.6166843,Amphibian,Adult,Unknown,A58,2012,0,0,20,0,0,0.15,,9.2,513,0.64,0.136,,242,0.26,2.3,0,10,0,0.56,0,71,0,0,0.2,157
57.4906736,-111.6166843,Amphibian,Tadpole,Unknown,A58,2012,,,,,,,,,,,0.046,,,,,,,,,,,,,,
56.01689578,-112.1401098,Mink,Unknown,Male,A22,2012,0.003,0.127,0.101,0,0.003,0.225,0.055,13.6,938,0.007,0.326,0.039,11.1,1.71,0.072,0.019,108,0,1.82,0.005,0.344,0.004,0,0.06,122
56.01689578,-112.1401098,Mink,Unknown,Male,A22,2012,0.017,0.115,0.053,0,0.009,0.546,0.06,18.1,847,0.005,1.22,0.017,9.4,2.06,0.827,0.014,23.4,0,2.74,0,0.284,0.003,0,0.073,85.3
56.55925815,-111.6898247,Mink,Unknown,Female,A34,2012,0.013,0.236,0.022,0,0,0.346,0.047,16.3,854,0.004,4.41,0.009,7.84,1.56,0.047,0.023,26.4,0,3.38,0.006,0.038,0.005,0,0.065,85.1
56.55925815,-111.6898247,Mink,Unknown,Male,A34,2012,0.045,0.349,0.121,0,0,0.125,0.117,40.6,1285,0.009,5.88,0.011,10.6,1.62,2.08,0.351,33.9,0.01,3.49,0,0.112,0.005,0,0.083,103
56.60725001,-110.3447732,River Otter,Unknown,Male,A35,2012,0.018,0.242,0.025,0,0.003,0.045,0.053,14.6,1584,0.005,3.24,0.017,11.9,1.31,0.039,0,11.2,0,3.1,0,0.115,0.002,0,0.117,60.9
56.05193718,-111.7361437,River Otter,Unknown,Male,A24,2013,0.281,0.276,0.051,0,0.005,0.115,0.097,45.7,1451,0.005,5.82,0.018,11.2,2.35,0,0.032,30.5,0,3.21,0,0.328,0.013,0,0.099,90.8
55.72881739,-110.9082927,River Otter,Unknown,Male,A20,2012,0.189,0.187,0.029,0,0.003,0.011,0.047,31.7,1820,0.005,1.03,0.017,14.2,1.62,0,0.023,25.8,0,2.34,0,0.097,0.008,0,0.088,87.3
55.72881739,-110.9082927,River Otter,Unknown,Male,A20,2012,0.02,0.283,0.045,0,0,0.01,0,18.2,1318,0.005,3.31,0.024,11.6,1.05,0.039,0.016,10.7,0,2.55,0,0.179,0.003,0,0.091,54.2
55.72881739,-110.9082927,River Otter,Unknown,Male,A20,2012,0.021,0.203,0.097,0,0,0.01,0.043,18.1,1745,0.007,0.829,0.026,24,1.51,0,0.049,13.8,0,2.11,0,0.194,0.004,0,0.085,98.7
55.88051054,-111.894798,River Otter,Unknown,Female,A21,2013,0.096,0.182,0.068,0,0.005,0.003,0,34.8,1214,0.005,0.622,0.014,6.7,1.54,0,0.017,21.7,0,2.36,0,0.203,0.005,0,0.064,75.4
56.60725001,-110.3447732,Marten,Unknown,Female,A35,2012,0.012,0.377,0.11,0,0.004,0.178,0,18.4,892,0.006,0.542,0.014,12.4,1.19,0.275,0.024,41.9,0,2.44,0,0.247,0.002,0,0.076,73.1
56.55925815,-111.6898247,Marten,Unknown,Male,A34,2012,0,0.087,0.031,0,0,0.546,0,11.3,1043,0.004,0.145,0.009,7.38,1.12,0.144,0.05,21.7,0,2.25,0.006,0.114,0.002,0,0.077,52.9
54.33458117,-118.9522727,Marten,Unknown,Female,A9,2012,0.009,0.045,0.07,0,0.015,2.46,0.064,17.8,403,0.004,0.152,0.011,11.9,1.62,0.06,0.06,25.6,0.012,2.68,0.017,0.069,0.002,0,0.062,77.4
53.88578057,-119.591121,Marten,Unknown,Female,A6,2013,0.006,0.067,0.044,0.001,0,1.73,0,12.1,707,0.005,0.557,0.008,7.23,1.36,0.316,0.033,30.2,0,2.32,0,0.038,0.002,0,0.103,67.9
54.33458117,-118.9522727,Marten,Unknown,Male,A9,2012,0.005,0.091,0.025,0,0,1.28,0.047,13.1,849,0.003,0.211,0.014,9.38,1.44,0.083,0.017,19.3,0,2.27,0,0.034,0,0,0.072,62.9
53.88578057,-119.591121,Marten,Unknown,Female,A6,2013,0.021,0.104,0.079,0,0,1.84,0,13.1,1385,0.005,0.169,0.007,6.93,1.09,0.194,0.017,8.59,0,2.42,0.005,0.078,0,0,0.07,60.5
57.10073191,-111.432492,Marten,Unknown,Male,A47,2012,0.006,0.279,0.079,0,0,0.406,0,15.3,640,0.007,0.392,0.012,6.45,1.97,0.626,0.06,15.9,0,2.59,0.009,0.189,0.003,0,0.124,75.9
57.10073191,-111.432492,Marten,Unknown,Female,A47,2013,0.002,0.071,0.086,0,0.002,0.174,0.069,15,1277,0.006,0.681,0.017,8.58,1.51,0.623,0.019,27.9,0,2.55,0,0.187,0,0,0.088,69.7
56.42856514,-112.1903364,Marten,Unknown,Female,A27,2012,0.008,0.205,0.19,0,0.005,0.515,0,14.1,1214,0.008,0.363,0.008,18,1.36,0.165,0.013,49.4,0.007,2.71,0.009,0.12,0.001,0,0.054,65.1
53.88578057,-119.591121,Marten,Unknown,Male,A6,2013,0.006,0.283,0.122,0,0.004,0.811,0.045,15,958,0.006,0.334,0.007,12.6,1.52,0.3,0.016,31.1,0,2.63,0,0.166,0.004,0,0.073,54.9
55.88051054,-111.894798,Marten,Unknown,Female,A21,2012,0.004,0.327,0.113,0,0.003,0.759,0.046,14.9,880,0.006,0.232,0.009,7.66,1.54,0.329,0,49.2,0,2.38,0,0.099,0.003,0,0.054,63.5
55.64014738,-112.1066504,Marten,Unknown,Male,A19,2012,0.006,0.246,0.109,0,0,0.268,0.113,15.2,751,0.006,0.112,0.019,8.33,1.83,4.24,0.033,35.6,0,2.6,0.007,0.185,0.002,0,0.085,81.5
56.60725001,-110.3447732,Marten,Unknown,Female,A35,2012,0,0.197,0.127,0,0.002,0.7,0,15.2,1051,0.006,0.265,0.007,12.8,1.04,0.245,0.063,18.9,0,2.29,0.01,0.129,0,0,0.068,73.1
57.10073191,-111.432492,Marten,Unknown,Male,A47,2013,0,0.11,0.098,0,0.003,0.391,0.044,14,1303,0.005,0.432,0.044,10.1,1.35,0.168,0.016,31.1,0,2.4,0,0.284,0,0,0.069,63.4
55.52838603,-112.4004998,Marten,Unknown,Female,A17,2013,0.003,0.188,0.088,0,0,1.07,0.131,12,1276,0.005,0.447,0.015,6.09,0.93,0.153,0.016,55.2,0,2.36,0,0.173,0.001,0,0.059,55.2
56.35597759,-112.7296565,Marten,Unknown,Male,A25,2013,0.002,0.045,0.083,0,0.003,0.91,0.047,10.8,781,0.004,0.294,0.011,7.71,1.2,0.046,0.716,13.2,0.13,2.71,0.008,0.117,0.003,0,0.082,59.9
56.05193718,-111.7361437,Marten,Unknown,Male,A24,2012,0,0.249,0.029,0,0,0.275,0,14.8,942,0.003,0.149,0,13.8,1.51,0.217,0,64.9,0,2.61,0,0.052,0.008,0,0.052,70.8
56.01689578,-112.1401098,Mink,Unknown,Male,A22,2012,0.023,0.317,0.038,0,0,0.188,0.072,46.7,1526,0.004,0.838,0.024,10.2,1.29,1.1,0.029,27.1,0,2.77,0,0.161,0.001,0,0.077,97.2
55.88051054,-111.894798,Marten,Unknown,Female,A21,2013,0.011,0.242,0.286,0,0.002,1.32,0.109,15.5,877,0.012,0.381,0.014,12.1,1.57,0.164,0.013,41.4,0,2.47,0,0.281,0.002,0,0.073,95
56.01689578,-112.1401098,Mink,Unknown,Male,A22,2012,0.01,0.187,0.031,0,0,0.082,0,16.6,1552,0.004,0.963,0.011,10.4,1.83,0.181,0.043,22.3,0,1.55,0,0.106,0.003,0,0.068,111
56.60725001,-110.3447732,Fisher,Unknown,Male,A35,2012,0.002,0.316,0.047,0,0,0.369,0,19.3,938,0.006,0.171,0.023,9.33,1.43,0.09,0.013,42.6,0,2.69,0.035,0.12,0.024,0,0.07,78.7
56.45891113,-110.6635955,Fisher,Unknown,Male,A28,2012,0.003,0.402,0.043,0,0,0.149,0.057,29.8,938,0.006,0.318,0.016,12.9,1.84,0.145,0.073,52.8,0,3.3,0.033,0.275,0.002,0,0.083,190
56.60725001,-110.3447732,Fisher,Unknown,Female,A35,2012,0.011,0.235,0.051,0,0.006,0.414,0,16,716,0.005,0.271,0.009,10.3,1.43,0.057,0,30.1,0,2.64,0.023,0.178,0.001,0,0.055,75.5
56.45891113,-110.6635955,Fisher,Unknown,Female,A28,2012,0.009,0.245,0.026,0,0,0.136,0.043,39.9,1010,0.004,1.21,0,10,1.54,0.106,0.154,52.2,0,2.7,0.034,0.121,0.002,0,0.077,149
56.42856514,-112.1903364,Fisher,Unknown,Male,A27,2012,0.093,0.324,0.049,0.001,0,0.275,0.056,68.4,531,0.004,0.121,0,8.67,1.58,0.07,0.026,50.5,0,3.13,0.031,0.131,0.002,0,0.085,110
54.39948513,-115.2166024,Fisher,Unknown,Female,A10,2012,0.006,0.493,0.058,0,0,0.216,0,23.1,1149,0.005,0.117,0.008,9.25,1.73,0.11,0.181,16.3,0,3.83,0.021,0.13,0,0,0.069,85
56.42856514,-112.1903364,Fisher,Unknown,Female,A27,2013,0.022,0.178,0.12,0,0,0.378,0.07,17.1,985,0.008,0.061,0.055,7.56,1.48,0.123,0.034,26.9,0,2.64,0.028,0.069,0.002,0,0.055,75.5
56.01689578,-112.1401098,Fisher,Unknown,Male,A22,2012,0.85,0.393,0.068,0,0,0.144,0.061,40.7,1003,0.005,0.144,0.024,10.7,1.92,0.11,0.016,65.9,0,4.76,0.026,0.153,0,0,0.063,99
54.54745162,-114.5398631,Fisher,Unknown,Female,A11,2012,0.013,0.452,0.099,0,0,0.246,0.053,28.2,1348,0.005,0.089,0.077,8.93,1.6,0.11,0.055,28.3,0,4.07,0.023,0.082,0,0,0.065,79.5
54.71970977,-114.5192335,Fisher,Unknown,Female,A13,2013,0.011,0.218,0.081,0,0,1.08,0,23.9,1403,0.005,0.103,0.042,8.1,1.29,0.118,0.193,19.8,0,3.27,0.028,0.127,0,0,0.07,70.3
53.98296182,-116.5226288,Fisher,Unknown,Female,A7,2013,0.028,0.093,0.042,0,0,0.69,0.07,32.4,841,0,0.242,0,13.7,2.36,0.866,0.043,24.9,0,2.16,0.137,0.08,0,0,0.038,132
56.01689578,-112.1401098,Fisher,Unknown,Female,A22,2012,0.058,0.353,0.048,0,0,0.502,0.072,29.6,635,0.003,0.144,0.01,12.2,1.77,0.057,0.465,59.2,0,4.02,0.019,0.141,0.002,0,0.055,126
54.8067383,-114.6728735,Fisher,Unknown,Female,A14,2012,0.037,0.419,0.069,0,0,0.253,0.049,43.2,1221,0.004,0.139,0.021,11.8,1.61,0.109,0.16,26.9,0,3.82,0.02,0.089,0,0,0.07,105
55.88051054,-111.894798,Fisher,Unknown,Male,A21,2012,0.034,0.338,0.241,0,0,0.13,0.047,22.9,827,0.011,0.126,0,7.95,1.8,0.229,0.015,63.8,0,3.58,0.02,0.197,0.008,0,0.057,94.3
53.88578057,-119.591121,Fisher,Unknown,Male,A6,2013,0.004,0.593,0.051,0,0,0.328,0.05,25.3,1146,0.003,0.505,0.007,11.4,1.73,0.349,0,42.9,0,4.28,0.02,0.08,0.001,0,0.09,116
55.88051054,-111.894798,Fisher,Unknown,Female,A21,2012,0.117,0.178,0.073,0,0,0.065,0,38.7,925,0.002,0.112,0,13.3,1.55,0.054,0.033,46.9,0,2.99,0.019,0.081,0,0,0.058,110
53.88578057,-119.591121,Fisher,Unknown,Male,A6,2013,0,0.308,0.034,0.003,0,0.585,0.05,22.6,853,0.003,0.144,0,13.8,2.35,0.119,0,45.4,0,3.16,0.015,0.032,0,0,0.051,106
53.88578057,-119.591121,Fisher,Unknown,Male,A6,2013,0.015,0.604,0.029,0,0,0.153,0.04,37.8,788,0.002,0.125,0.029,8.7,1.62,0.064,0.018,42.4,0,4.08,0.014,0.06,0,0,0.064,101
54.63222556,-113.8038378,Fisher,Unknown,Male,A12,2013,0.031,0.208,0.053,0,0,0.304,0.043,39.3,1205,0.004,0.37,0,9.75,1.86,0.125,0.12,24.8,0,3.05,0.016,0.125,0.001,0,0.068,104
54.63222556,-113.8038378,Fisher,Unknown,Male,A12,2013,0.055,0.057,0.133,0,0,0.415,0.065,56,424,0.003,0.369,0,13.4,1.96,0,2.98,23.8,0.025,2.19,0,0.043,0,0,0.03,163
58.633906,-111.330421,Muskrat,Unknown,Unknown,A67,2013,0,0.414,0.12,0,0.034,0.222,0.372,17.1,2254,0.008,0.0113,0.039,9.04,1.78,0.64,0.061,87.5,0.006,3.91,0,0.258,0.005,0,0.047,89.6
58.633906,-111.330421,Muskrat,Unknown,Unknown,A67,2013,0,0.623,0.262,0,0.057,0.037,0.504,15.7,821,0.014,0.0082,0.068,12.1,2.5,4.83,0.168,38.4,0.01,1.33,0,0.831,0.004,0,0.057,85.6
58.633906,-111.330421,Muskrat,Unknown,Unknown,A67,2013,0,0.183,0.35,0,0.018,0.324,0.235,12.8,432,0.014,0.0055,0.04,15.8,1.84,0.053,0.011,47.1,0,2.89,0.018,1.128,0.001,0,0.046,84.3
58.633906,-111.330421,Muskrat,Unknown,Male,A67,2013,0,0.145,0.245,0,0.037,0.419,0.45,14.4,2338,0.011,0.0174,0.043,7.48,2.15,0.285,0.034,54.6,0,3.56,0,0.543,0.005,0,0.041,96.3
58.633906,-111.330421,Muskrat,Unknown,Male,A67,2013,0,0.091,0.215,0,0.018,0.324,0.419,18.3,2895,0.011,0.0083,0.032,9.14,1.99,0.069,0.049,31.8,0,4.12,0,0.354,0.003,0,0.04,101
58.633906,-111.330421,Muskrat,Unknown,Male,A67,2013,0,0.083,0.12,0,0.035,0.442,0.269,15.5,1528,0.007,0.01,0.035,8.74,1.91,0.057,0.02,63.8,0,2.66,0,0.323,0.004,0,0.029,91.4
